id,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
6501,Galkina,742.0,Germany,Female,46.0,2,97855.3,3,1.0,0.0,,1
6502,Hargreaves,739.0,France,Male,45.0,10,0.0,1,1.0,0.0,61939.57,1
6503,Nnonso,596.0,France,Female,61.0,1,0.0,2,1.0,1.0,84906.83,0
6504,White,,Spain,Male,40.0,7,0.0,2,1.0,0.0,156024.85,0
6505,Mancini,642.0,France,Male,36.0,6,92264.7,1,1.0,1.0,78759.91,0
6506,T'ang,592.0,Spain,Female,47.0,5,0.0,1,1.0,0.0,,1
6507,Shih,669.0,France,Male,38.0,9,0.0,2,1.0,0.0,136961.76,0
6508,Kao,494.0,Spain,Female,43.0,1,122901.67,1,0.0,0.0,109445.42,0
6509,Napolitano,573.0,France,Male,35.0,8,0.0,2,0.0,1.0,163732.44,0
6510,Ewing,684.0,France,Male,31.0,3,0.0,2,1.0,0.0,154698.47,0
6511,Chukwujamuike,,France,Male,37.0,1,0.0,2,1.0,1.0,12268.28,0
6512,Butcher,635.0,Spain,Male,35.0,2,113487.55,2,0.0,1.0,90752.09,0
6513,T'an,520.0,Germany,Female,29.0,2,144418.12,2,0.0,1.0,100206.69,1
6515,Sinclair,736.0,Germany,Male,34.0,1,106761.6,1,0.0,0.0,94659.61,1
6516,L?,724.0,France,Male,37.0,3,108720.22,2,1.0,1.0,89238.17,0
6517,Nucci,685.0,Germany,Male,37.0,7,91120.02,2,1.0,1.0,166827.93,0
6518,Maclean,666.0,Spain,Female,42.0,1,0.0,2,1.0,1.0,60237.18,0
6520,Baryshnikov,691.0,France,Female,55.0,7,0.0,1,1.0,0.0,177436.85,1
6521,Udinesi,727.0,France,Female,34.0,1,0.0,2,1.0,0.0,158538.29,0
6523,Onwumelu,571.0,France,Female,37.0,8,0.0,1,0.0,0.0,56996.25,1
6524,Pagnotto,586.0,France,Female,42.0,2,0.0,1,1.0,0.0,,1
6525,Hs?,652.0,Germany,Male,41.0,3,92659.53,2,1.0,0.0,,0
6527,Lucciano,683.0,France,Female,33.0,2,92021.7,2,0.0,0.0,116339.19,0
6528,Hs?eh,602.0,France,Male,43.0,6,0.0,2,0.0,1.0,131842.05,0
6529,Nkemakolam,584.0,France,Male,31.0,6,161458.25,2,1.0,1.0,148324.56,0
6531,Mazzi,633.0,France,Female,42.0,5,0.0,1,1.0,1.0,56919.37,0
6532,Hao,633.0,Germany,Female,42.0,3,150512.83,1,1.0,0.0,,0
6533,Bancroft,735.0,France,Female,36.0,3,0.0,2,1.0,1.0,170854.76,0
6534,Hsia,555.0,Germany,Male,62.0,4,119949.19,1,0.0,1.0,42745.79,0
6535,Howard,724.0,Germany,Male,38.0,7,109975.9,1,1.0,1.0,14247.54,0
6538,Ts'ui,687.0,France,Male,37.0,2,0.0,2,1.0,1.0,,0
6539,Wang,739.0,France,Female,28.0,7,87584.62,2,1.0,1.0,166236.21,0
6540,Nwachinemelu,,Spain,Male,38.0,10,0.0,2,1.0,0.0,120394.08,0
6541,Macleod,705.0,Spain,Male,23.0,2,137465.31,1,1.0,1.0,51742.68,0
6542,Ogochukwu,609.0,France,Male,32.0,3,0.0,2,1.0,1.0,124920.28,0
6543,Kao,554.0,France,Female,34.0,7,0.0,1,0.0,1.0,66889.83,0
6544,Gadsdon,628.0,France,Female,32.0,3,0.0,2,1.0,1.0,,0
6545,Sidorova,614.0,France,Male,36.0,2,133899.89,1,1.0,0.0,142922.81,0
6546,Vasilyeva,700.0,Spain,Male,53.0,4,65071.1,2,1.0,0.0,,0
6547,Fiorentini,756.0,France,Female,46.0,3,0.0,2,1.0,0.0,,0
6548,Yermolayev,516.0,Spain,Female,53.0,5,0.0,1,1.0,0.0,85290.95,1
6549,Padovano,562.0,France,Female,27.0,4,0.0,2,1.0,0.0,,0
6550,Tung,676.0,Spain,Female,29.0,1,162059.68,1,1.0,0.0,75927.11,0
6552,Ko,509.0,France,Male,30.0,6,0.0,1,1.0,1.0,180975.8,0
6553,Mazzanti,693.0,Germany,Female,35.0,3,120211.0,2,1.0,0.0,,0
6554,Nwachinemelu,712.0,France,Female,38.0,2,0.0,2,1.0,1.0,166716.47,0
6555,Hung,623.0,Spain,Male,31.0,2,0.0,2,1.0,1.0,42329.28,0
6556,Sullivan,716.0,France,Male,37.0,1,70624.15,2,1.0,1.0,76311.36,0
6558,Sidorov,714.0,France,Female,40.0,7,148710.56,1,0.0,1.0,96997.9,0
6560,Onwuka,753.0,Spain,Male,38.0,1,117141.12,1,1.0,1.0,122264.11,0
6561,Nwokezuike,700.0,Germany,Male,40.0,7,108330.66,1,0.0,0.0,109314.72,1
6562,Cocci,787.0,Spain,Female,40.0,9,0.0,3,1.0,0.0,116233.58,1
6563,Brady,739.0,Spain,Male,35.0,0,115189.7,2,1.0,1.0,,0
6564,Ch'ien,562.0,Germany,Female,55.0,4,121647.45,1,1.0,1.0,171800.85,1
6566,McIntyre,758.0,France,Male,45.0,2,0.0,1,1.0,0.0,94767.5,1
6567,Sung,614.0,France,Male,46.0,0,0.0,1,1.0,1.0,74346.24,0
6570,Onyekachi,644.0,France,Female,36.0,5,0.0,2,1.0,1.0,144334.68,0
6571,L?,699.0,France,Male,35.0,7,0.0,2,1.0,0.0,149400.65,0
6572,Calabresi,667.0,Spain,Female,68.0,3,77771.95,1,1.0,0.0,,1
6573,White,726.0,France,Male,34.0,7,0.0,2,1.0,0.0,199400.93,0
6574,Onuora,,France,Male,36.0,9,0.0,2,1.0,0.0,88486.03,0
6575,Ch'ang,809.0,Spain,Male,80.0,7,0.0,2,1.0,1.0,33969.67,0
6576,Onyekachukwu,,Germany,Male,50.0,2,126280.05,2,1.0,0.0,,0
6580,Ferri,508.0,France,Male,49.0,1,93920.66,1,1.0,1.0,132279.24,0
6581,Willoughby,706.0,France,Female,34.0,3,0.0,2,1.0,1.0,75678.56,0
6583,Chiang,621.0,Spain,Male,36.0,7,0.0,2,1.0,0.0,7489.22,0
6585,Folliero,601.0,Spain,Male,32.0,7,0.0,2,0.0,1.0,93223.69,0
6588,Fanucci,754.0,Spain,Male,32.0,2,0.0,1,0.0,0.0,,0
6589,T'ao,655.0,Germany,Male,52.0,6,120633.23,1,1.0,1.0,75858.44,1
6590,Azubuike,807.0,Spain,Female,39.0,5,0.0,2,1.0,0.0,,0
6591,Zaytseva,554.0,Spain,Female,35.0,7,0.0,2,1.0,0.0,142994.79,0
6593,P'eng,682.0,Spain,Female,33.0,8,0.0,2,1.0,0.0,179958.18,0
6594,Hsueh,645.0,Spain,Male,32.0,2,88892.66,1,1.0,0.0,72171.48,0
6595,Stevenson,729.0,France,Male,38.0,7,0.0,3,1.0,0.0,,1
6597,T'ao,803.0,Spain,Male,44.0,1,121359.78,1,0.0,1.0,138454.68,0
6598,Smith,633.0,Germany,Male,39.0,1,117391.17,1,1.0,0.0,,0
6599,Iheanacho,757.0,France,Female,35.0,9,129568.31,1,1.0,1.0,44768.51,0
6600,Chiu,683.0,Germany,Female,27.0,6,103471.73,2,1.0,1.0,80458.33,0
6604,Kashiwagi,684.0,France,Male,38.0,3,99961.39,1,1.0,1.0,121006.67,0
6607,Ts'ai,640.0,Spain,Female,39.0,6,0.0,2,1.0,0.0,117028.21,0
6608,Nwabugwu,619.0,Spain,Female,44.0,3,106238.09,1,1.0,1.0,79341.85,0
6609,Mazzi,562.0,France,Male,33.0,5,0.0,2,1.0,0.0,61910.78,0
6612,Cattaneo,755.0,Spain,Female,24.0,6,123342.1,2,1.0,1.0,169838.22,0
6613,Upchurch,639.0,France,Male,44.0,5,123774.72,1,1.0,1.0,193216.28,0
6614,Nkemjika,726.0,France,Female,34.0,1,0.0,2,1.0,0.0,83270.54,0
6615,Tretiakov,637.0,Spain,Male,31.0,10,128732.95,1,1.0,1.0,142276.89,0
6616,Lo Duca,595.0,Germany,Female,38.0,2,151307.48,1,1.0,0.0,77424.08,1
6618,Hsiung,740.0,Spain,Female,28.0,9,0.0,2,0.0,1.0,68023.66,0
6619,Macleod,588.0,Spain,Male,41.0,6,0.0,2,1.0,1.0,64231.53,0
6620,Hussey,712.0,Spain,Male,52.0,9,0.0,1,1.0,1.0,118168.68,0
6621,Tien,652.0,France,Male,36.0,3,0.0,1,1.0,0.0,140318.7,1
6622,Becker,559.0,Spain,Female,39.0,1,0.0,2,1.0,0.0,141107.18,0
6623,Ts'ai,651.0,France,Female,34.0,8,0.0,2,1.0,1.0,48441.1,0
6624,Hsiao,718.0,Germany,Male,33.0,5,131888.43,2,1.0,1.0,126140.77,0
6625,Zetticci,591.0,France,Female,53.0,7,0.0,2,1.0,1.0,130631.39,0
6626,Milani,476.0,France,Female,32.0,5,0.0,2,1.0,1.0,55670.61,1
6628,Mancini,586.0,Spain,Male,28.0,7,93877.17,1,1.0,1.0,178941.77,0
6629,Chidumaga,639.0,Germany,Female,32.0,3,128338.99,1,1.0,1.0,145488.14,0
6630,Tsou,653.0,France,Female,30.0,2,0.0,2,1.0,1.0,72894.15,0
6631,Tretiakova,724.0,Germany,Male,31.0,4,127602.96,1,1.0,0.0,111810.22,0
6632,Hirst,705.0,Germany,Female,53.0,3,92825.49,1,1.0,0.0,93611.36,1
6635,Smith,592.0,France,Male,37.0,5,0.0,2,1.0,0.0,71416.09,0
6636,K'ung,756.0,Germany,Male,38.0,9,103618.53,1,1.0,0.0,180263.66,0
6638,Tien,709.0,Spain,Female,24.0,7,0.0,1,1.0,0.0,95637.71,1
6640,Chialuka,481.0,France,Female,24.0,2,0.0,1,1.0,0.0,59927.35,0
6641,Lettiere,577.0,France,Male,31.0,8,0.0,2,1.0,0.0,49080.49,0
6642,Adamson,679.0,France,Female,24.0,5,0.0,1,0.0,0.0,20445.71,1
6643,Ts'ui,714.0,France,Female,33.0,7,0.0,1,1.0,1.0,83160.24,1
6645,Ma,850.0,France,Female,35.0,5,0.0,2,1.0,1.0,160851.33,0
6646,Ts'ai,637.0,Germany,Male,35.0,7,151381.37,2,1.0,0.0,102650.35,0
6648,Cattaneo,753.0,France,Female,37.0,8,128645.71,1,1.0,1.0,60920.48,0
6652,L?,758.0,France,Female,38.0,1,0.0,2,1.0,0.0,86975.34,0
6653,Chizoba,679.0,France,Male,61.0,3,0.0,2,1.0,1.0,147265.94,0
6654,Fang,729.0,France,Male,34.0,10,129993.5,1,0.0,0.0,176461.13,0
6655,Bergamaschi,747.0,France,Female,41.0,7,0.0,2,1.0,1.0,190268.46,0
6659,Nnamutaezinwa,589.0,France,Male,49.0,9,0.0,1,1.0,1.0,153028.98,0
6661,Chidiebele,501.0,Germany,Female,39.0,10,117385.9,1,1.0,0.0,,0
6662,Chibugo,687.0,Germany,Male,37.0,2,140569.53,1,1.0,0.0,184833.81,0
6663,Hsia,,France,Male,30.0,4,114974.49,1,0.0,0.0,183422.55,0
6664,Nnachetam,678.0,France,Male,29.0,6,0.0,2,1.0,1.0,61956.46,0
6665,Brooks,516.0,Germany,Male,32.0,4,113160.52,1,0.0,1.0,186589.46,0
6667,Goliwe,726.0,France,Male,49.0,5,0.0,1,1.0,0.0,,1
6672,Lu,731.0,France,Female,36.0,8,0.0,2,1.0,0.0,152083.81,0
6673,Clements,721.0,Germany,Female,38.0,2,131986.69,1,1.0,1.0,99463.03,0
6675,Teng,538.0,France,Male,50.0,3,0.0,1,0.0,1.0,155508.11,1
6676,Bell,545.0,France,Female,43.0,3,0.0,1,1.0,0.0,44049.07,0
6679,Lai,716.0,France,Male,37.0,0,0.0,2,0.0,1.0,173591.01,0
6681,Mason,669.0,Germany,Female,35.0,4,108422.02,2,1.0,0.0,,0
6682,Ch'ien,711.0,France,Female,56.0,8,102386.39,1,1.0,0.0,156790.75,1
6683,Nnachetam,,Germany,Male,49.0,1,107704.26,1,1.0,0.0,134538.1,1
6684,Yobanna,719.0,France,Female,29.0,2,105392.67,2,1.0,1.0,17377.14,0
6687,Findlay,746.0,France,Male,36.0,2,0.0,2,1.0,1.0,1054.88,0
6688,L?,671.0,France,Male,36.0,9,146667.32,1,1.0,0.0,66004.07,0
6689,Y?an,695.0,Spain,Male,37.0,2,108470.3,1,1.0,1.0,181267.32,0
6690,Tung,637.0,France,Male,33.0,3,0.0,2,1.0,0.0,48256.54,0
6691,Scott,614.0,France,Male,29.0,2,0.0,2,1.0,0.0,,0
6695,Ugorji,641.0,France,Male,55.0,9,0.0,2,1.0,1.0,,0
6696,Lucchese,627.0,Germany,Female,44.0,8,101241.56,2,1.0,0.0,162540.65,0
6697,Ts'ai,652.0,France,Male,35.0,3,0.0,2,1.0,0.0,177006.0,0
6698,Hsia,687.0,France,Female,33.0,2,0.0,2,1.0,1.0,161037.94,0
6699,Calabrese,569.0,France,Male,26.0,7,134431.54,1,1.0,1.0,178930.54,0
6700,Dore,493.0,France,Male,39.0,9,0.0,1,1.0,0.0,67128.31,0
6702,Fan,528.0,Germany,Male,29.0,9,91425.42,2,0.0,0.0,109752.96,0
6703,Lo Duca,599.0,Germany,Male,47.0,8,109751.04,1,0.0,0.0,63811.68,1
6705,Diaz,679.0,France,Female,26.0,3,176479.96,1,0.0,1.0,154079.25,0
6708,Calabresi,584.0,Germany,Female,43.0,5,94503.15,2,0.0,1.0,78432.2,0
6710,Ndubueze,598.0,France,Female,40.0,7,0.0,1,1.0,1.0,110582.49,1
6711,Kelly,759.0,France,Male,41.0,9,0.0,2,0.0,1.0,190464.69,0
6712,Lettiere,554.0,France,Male,41.0,7,123830.27,1,1.0,0.0,,0
6713,Milano,728.0,Germany,Female,34.0,9,105611.71,2,1.0,1.0,82388.37,0
6714,Milano,699.0,Spain,Male,37.0,7,0.0,2,0.0,0.0,,0
6715,Sal,757.0,Germany,Male,47.0,7,136900.06,4,1.0,0.0,115858.47,1
6716,Onyemauchechukwu,592.0,France,Male,30.0,5,83964.84,2,0.0,0.0,94743.14,0
6719,Barclay-Harvey,513.0,France,Male,44.0,1,63688.49,2,1.0,1.0,52728.72,0
6722,Chimezie,705.0,France,Female,37.0,2,110139.3,2,1.0,1.0,36334.27,0
6723,Smith,687.0,France,Male,39.0,1,93965.07,1,1.0,1.0,141699.06,0
6725,Read,669.0,France,Male,32.0,7,0.0,2,1.0,0.0,93821.35,0
6726,Ngozichukwuka,714.0,Spain,Female,41.0,6,0.0,1,1.0,0.0,138506.88,1
6727,Milanesi,730.0,France,Male,44.0,2,0.0,1,1.0,1.0,94065.86,0
6728,Onyemauchechi,655.0,Spain,Male,54.0,5,0.0,3,1.0,0.0,170905.8,1
6729,Tuan,717.0,France,Male,35.0,8,0.0,2,0.0,1.0,154918.65,0
6730,Ku,631.0,Germany,Female,28.0,8,123616.39,1,0.0,1.0,67508.27,0
6732,Uchechukwu,709.0,France,Female,34.0,4,0.0,2,1.0,1.0,104866.99,0
6733,De Luca,678.0,France,Female,36.0,3,140917.59,1,0.0,0.0,117169.9,0
6734,Hsiung,590.0,Spain,Male,28.0,1,0.0,2,1.0,1.0,152432.56,0
6736,Kibby,711.0,France,Male,50.0,5,123306.76,1,1.0,1.0,123619.34,0
6738,Chukwuebuka,596.0,France,Male,37.0,6,0.0,2,1.0,1.0,793.97,0
6739,Mancini,683.0,France,Male,32.0,8,0.0,2,1.0,1.0,25463.94,0
6741,Nickson,,France,Male,40.0,8,139094.3,1,1.0,1.0,85400.0,0
6742,Clark,716.0,Spain,Female,20.0,5,85048.63,1,0.0,1.0,108602.32,0
6743,Ritchie,755.0,France,Male,40.0,5,0.0,2,1.0,0.0,,0
6745,Ch'eng,572.0,Germany,Male,50.0,10,121288.91,2,1.0,1.0,181526.06,0
6746,Yobachukwu,636.0,France,Female,41.0,1,0.0,2,1.0,0.0,,0
6749,Maclean,689.0,France,Female,30.0,8,0.0,1,0.0,0.0,101292.03,1
6750,Onyemachukwu,850.0,France,Female,25.0,8,0.0,2,1.0,1.0,190288.95,0
6751,Uwaezuoke,762.0,Germany,Male,29.0,5,95570.76,1,0.0,0.0,188484.97,0
6752,Ewing,850.0,Germany,Male,29.0,1,0.0,2,0.0,0.0,153100.35,0
6753,Conti,689.0,France,Female,28.0,1,0.0,2,1.0,1.0,192646.64,0
6758,T'ien,,France,Male,39.0,10,136756.96,1,1.0,0.0,157680.38,0
6759,Ts'ai,628.0,Spain,Female,38.0,4,0.0,1,1.0,0.0,,0
6760,Y?an,850.0,France,Male,32.0,9,0.0,2,1.0,1.0,62662.76,0
6761,Chijindum,678.0,France,Male,54.0,8,128805.78,1,1.0,1.0,192158.91,0
6763,Uwaezuoke,597.0,France,Male,29.0,1,0.0,2,1.0,0.0,,0
6764,Hsiao,561.0,Spain,Female,63.0,1,0.0,1,1.0,1.0,181368.52,0
6765,Fang,758.0,France,Male,47.0,2,94393.14,2,1.0,1.0,137659.34,0
6766,Estrada,516.0,Spain,Male,33.0,1,0.0,1,1.0,0.0,143386.34,1
6767,Lucchese,558.0,France,Male,44.0,3,0.0,2,1.0,1.0,142095.87,0
6769,Okwuadigbo,592.0,France,Male,41.0,6,148257.24,2,1.0,1.0,85933.75,0
6770,Chidiebere,663.0,Germany,Female,38.0,5,127600.5,1,0.0,1.0,165132.83,1
6771,Ting,718.0,France,Female,29.0,9,143634.53,1,0.0,1.0,162112.24,0
6772,Onyemere,655.0,France,Male,42.0,9,0.0,2,1.0,0.0,171504.21,0
6775,Pisani,684.0,France,Female,30.0,4,0.0,2,1.0,1.0,6391.91,0
6776,Ch'en,682.0,Germany,Female,37.0,6,116375.67,2,0.0,1.0,140898.93,0
6778,Kao,587.0,Germany,Female,35.0,1,134941.13,1,1.0,0.0,86925.29,0
6779,Nwankwo,641.0,Spain,Female,29.0,8,0.0,1,1.0,0.0,158293.6,0
6780,Nwankwo,516.0,France,Male,40.0,1,0.0,2,1.0,1.0,175832.94,0
6781,Hsieh,708.0,Spain,Female,29.0,3,0.0,2,1.0,0.0,116527.04,0
6782,Y?an,602.0,Germany,Female,35.0,5,122157.31,2,1.0,0.0,56656.38,0
6783,Okwudiliolisa,775.0,France,Male,28.0,7,0.0,2,1.0,0.0,183174.12,0
6784,Hsia,602.0,France,Male,33.0,5,0.0,1,1.0,0.0,,1
6785,Tien,603.0,France,Male,52.0,7,0.0,2,1.0,1.0,86166.98,0
6787,Scott,656.0,Spain,Male,47.0,7,127800.15,1,1.0,0.0,163976.43,1
6788,Nkemakonam,603.0,Spain,Female,26.0,1,0.0,2,1.0,1.0,64307.42,0
6789,Nnamutaezinwa,741.0,France,Male,25.0,2,165285.57,1,1.0,1.0,168580.62,0
6790,Bell,713.0,France,Male,30.0,3,131210.45,1,1.0,1.0,47636.58,0
6791,Lettiere,590.0,Germany,Female,50.0,0,117002.78,3,0.0,0.0,66614.77,1
6792,Otutodilinna,627.0,France,Male,40.0,7,0.0,2,1.0,0.0,122355.5,0
6793,Ch'ien,746.0,Germany,Female,46.0,2,100034.55,4,0.0,0.0,153716.04,1
6794,Ch'eng,758.0,France,Female,35.0,6,0.0,2,1.0,0.0,13597.48,0
6795,Lai,708.0,Germany,Male,28.0,3,166998.6,2,0.0,0.0,85641.46,0
6796,Ch'in,564.0,France,Male,28.0,6,114923.89,2,1.0,0.0,,0
6797,Fennell,527.0,France,Male,39.0,9,0.0,2,0.0,0.0,50462.27,0
6798,Sinclair,614.0,France,Female,41.0,6,0.0,1,1.0,0.0,102438.13,0
6799,Maslova,632.0,Germany,Male,51.0,4,103108.28,1,0.0,0.0,134931.98,1
6800,Liao,683.0,Germany,Male,27.0,8,137659.14,1,1.0,1.0,66718.96,1
6801,O'Donnell,641.0,France,Male,42.0,6,109459.47,1,1.0,0.0,8814.25,0
6803,Onyemere,707.0,France,Male,38.0,10,113080.93,1,1.0,1.0,134507.22,0
6805,O'Brien,678.0,Germany,Female,47.0,4,143647.93,1,1.0,1.0,61890.5,1
6808,Lane,478.0,Spain,Male,33.0,8,0.0,2,1.0,1.0,197514.6,0
6810,Nworie,706.0,France,Female,35.0,2,0.0,2,0.0,1.0,159570.68,0
6812,Pirozzi,778.0,France,Male,36.0,9,133612.46,1,1.0,0.0,79852.28,0
6813,Yeh,714.0,France,Female,41.0,0,0.0,1,1.0,0.0,,1
6814,Pisano,554.0,Spain,Male,37.0,9,0.0,1,0.0,1.0,171731.58,0
6815,Yefremova,709.0,Spain,Male,56.0,0,142475.82,1,0.0,1.0,118894.83,0
6816,Wall,696.0,Germany,Male,32.0,9,142297.16,2,1.0,1.0,48473.7,0
6817,Becker,758.0,Spain,Female,39.0,5,0.0,2,1.0,0.0,141309.44,0
6818,Napolitano,733.0,France,Male,61.0,5,62362.27,2,1.0,1.0,166544.46,0
6819,Nwankwo,686.0,Spain,Female,39.0,6,0.0,1,1.0,0.0,,1
6820,Fraser,745.0,Germany,Male,25.0,6,114667.83,2,1.0,1.0,87103.91,0
6821,Hancock,498.0,France,Male,49.0,5,0.0,3,1.0,0.0,,1
6822,Ts'ui,750.0,Spain,Female,39.0,5,0.0,2,1.0,1.0,18896.77,0
6823,Nwachinemelu,687.0,France,Male,34.0,3,0.0,2,1.0,1.0,77931.89,0
6824,Hsueh,642.0,Spain,Male,37.0,1,98857.92,1,1.0,1.0,66503.0,0
6825,Olisaemeka,644.0,Germany,Male,46.0,2,134371.9,1,1.0,0.0,116997.94,1
6826,Nucci,718.0,France,Male,33.0,7,0.0,2,1.0,1.0,136486.51,0
6827,Young,716.0,Germany,Female,39.0,10,115382.49,1,1.0,0.0,43171.47,0
6829,Milne,586.0,Spain,Male,25.0,1,0.0,1,1.0,1.0,172560.48,0
6831,Taylor,733.0,France,Male,36.0,5,0.0,2,1.0,0.0,109027.2,0
6832,Kesteven,586.0,France,Female,46.0,6,0.0,2,0.0,1.0,183820.87,0
6834,Zaytseva,632.0,France,Male,29.0,7,82139.93,2,1.0,0.0,187346.44,0
6836,Browne,754.0,Spain,Female,27.0,8,0.0,2,1.0,0.0,122068.01,0
6838,Ts'ao,595.0,France,Male,48.0,2,0.0,1,1.0,1.0,173961.26,0
6842,Abramovich,667.0,Spain,Female,49.0,4,131884.97,1,0.0,0.0,8843.91,1
6844,Scott,648.0,France,Male,33.0,7,0.0,2,1.0,1.0,78976.71,0
6845,Chuang,560.0,France,Male,45.0,2,139872.65,1,1.0,1.0,146213.04,0
6846,Lettiere,544.0,France,Male,52.0,7,0.0,1,1.0,0.0,155852.17,1
6847,Martin,,Spain,Male,28.0,9,0.0,2,1.0,0.0,19547.21,0
6849,Otutodilichukwu,763.0,Spain,Male,40.0,8,124516.32,2,1.0,1.0,141735.87,0
6850,Onwuamaeze,597.0,France,Male,34.0,6,0.0,2,1.0,0.0,84712.29,0
6851,Nnaife,,Spain,Male,39.0,7,0.0,1,1.0,0.0,166985.94,1
6852,Mason,,Spain,Male,60.0,7,0.0,2,0.0,0.0,168249.38,0
6856,O'Brien,693.0,France,Female,27.0,10,0.0,2,1.0,1.0,61663.56,0
6861,Obialo,686.0,France,Male,34.0,1,145948.85,1,1.0,1.0,134640.49,0
6862,Onuchukwu,613.0,France,Female,32.0,5,92031.56,1,1.0,1.0,44876.32,0
6863,Chiu,686.0,Germany,Male,41.0,4,122603.84,1,1.0,0.0,153193.66,1
6864,Hsueh,652.0,France,Female,58.0,6,0.0,1,1.0,1.0,142953.05,1
6865,Ugochukwu,595.0,Spain,Male,27.0,8,112640.85,1,1.0,1.0,26940.43,0
6867,Ritchie,633.0,France,Male,33.0,2,0.0,2,1.0,1.0,87119.01,0
6868,Ts'ao,634.0,France,Male,50.0,7,0.0,2,1.0,0.0,,1
6869,Learmonth,675.0,Germany,Male,33.0,2,92481.8,2,1.0,0.0,8402.98,0
6870,Gratton,629.0,Spain,Male,31.0,6,0.0,2,0.0,0.0,93751.5,0
6872,McLean,754.0,France,Female,36.0,7,0.0,2,1.0,0.0,47944.29,0
6873,Lucchese,645.0,France,Male,37.0,3,0.0,2,0.0,0.0,63309.17,0
6875,L?,641.0,Spain,Female,41.0,2,0.0,2,1.0,0.0,48523.8,0
6878,Chidiebele,494.0,Spain,Male,49.0,4,108629.21,3,0.0,1.0,131744.6,1
6879,Ch'iu,633.0,France,Male,32.0,8,122580.28,1,1.0,0.0,158361.74,0
6880,Chiu,569.0,France,Male,34.0,6,112275.17,1,0.0,0.0,187223.64,0
6881,T'ien,731.0,France,Male,38.0,6,0.0,2,1.0,0.0,163353.37,0
6882,Nwankwo,598.0,France,Male,24.0,3,103396.09,1,0.0,1.0,154900.06,0
6884,T'ien,683.0,Spain,Male,37.0,9,0.0,2,0.0,1.0,187133.16,0
6886,Zuyev,644.0,Germany,Male,42.0,6,135612.13,2,1.0,0.0,176971.39,0
6888,Hargreaves,645.0,Germany,Female,55.0,8,120502.56,1,1.0,0.0,125127.51,1
6890,McGregor,573.0,France,Female,47.0,3,115566.61,1,0.0,0.0,68222.54,1
6891,Fiorentino,706.0,Germany,Female,41.0,7,111386.83,1,1.0,0.0,149290.4,0
6893,Dann,578.0,France,Male,35.0,1,0.0,2,0.0,1.0,43769.59,0
6894,Patterson,757.0,France,Female,38.0,1,0.0,2,0.0,1.0,121810.06,0
6895,Trevisan,633.0,France,Male,42.0,8,135103.71,2,1.0,1.0,146969.31,0
6897,Shah,776.0,France,Male,41.0,8,0.0,2,1.0,0.0,167524.79,0
6898,Liu,708.0,France,Female,33.0,4,0.0,2,1.0,0.0,42244.32,0
6900,Lane,607.0,Spain,Male,46.0,10,0.0,2,1.0,0.0,,0
6902,Ndubueze,765.0,Spain,Female,37.0,4,95627.35,1,1.0,0.0,66320.86,0
6903,Kao,613.0,France,Male,32.0,4,0.0,2,0.0,0.0,,0
6905,Onyemachukwu,673.0,Germany,Female,57.0,7,113762.24,2,1.0,1.0,73225.83,0
6906,Nnachetam,668.0,Germany,Female,41.0,2,130780.3,1,1.0,0.0,79126.2,1
6907,Nnaemeka,637.0,Spain,Male,40.0,7,0.0,2,0.0,1.0,130192.63,0
6908,Goliwe,581.0,Germany,Male,41.0,2,100989.52,1,1.0,1.0,153085.25,1
6910,K?,706.0,France,Male,34.0,7,0.0,2,0.0,0.0,121633.84,0
6911,Efimov,730.0,Spain,Male,42.0,8,0.0,2,1.0,1.0,146238.12,0
6912,Ulyanov,521.0,France,Male,35.0,4,0.0,1,1.0,0.0,,1
6914,Fiorentino,850.0,Germany,Male,46.0,7,111459.9,1,1.0,1.0,148892.55,0
6915,Hoolan,712.0,France,Male,45.0,6,122547.4,2,1.0,0.0,140416.75,0
6917,Lo Duca,786.0,Spain,Male,34.0,2,47182.18,1,1.0,1.0,,0
6918,Genovese,572.0,Spain,Male,36.0,4,0.0,2,1.0,0.0,,0
6919,Kambinachi,633.0,Germany,Female,32.0,5,92411.42,1,0.0,0.0,79315.82,0
6920,Trevisano,721.0,Germany,Female,45.0,2,102886.71,1,0.0,0.0,118753.77,1
6921,Ts'ao,601.0,France,Male,54.0,4,137473.07,3,1.0,1.0,117626.66,1
6922,Ozioma,609.0,France,Male,29.0,8,141309.67,2,0.0,1.0,175273.49,0
6923,Palerma,,France,Female,31.0,7,0.0,2,1.0,0.0,134454.47,0
6924,Ch'en,785.0,Germany,Male,31.0,4,141745.44,2,1.0,1.0,84226.78,0
6925,Yobachukwu,658.0,Spain,Male,24.0,1,0.0,2,0.0,1.0,165126.19,0
6926,Shubin,579.0,France,Male,37.0,8,0.0,1,0.0,0.0,80074.94,0
6928,Nwankwo,581.0,France,Male,58.0,6,0.0,2,1.0,1.0,48280.09,0
6929,Bailey,651.0,Germany,Female,30.0,2,119775.09,1,1.0,0.0,182989.84,1
6930,Chukwumaobim,628.0,France,Female,31.0,7,72260.99,1,1.0,1.0,34917.37,0
6931,Yobachukwu,751.0,Germany,Male,42.0,9,105794.99,2,1.0,1.0,116560.49,0
